gene_id	gene	Macs_1	Macs_2	Macs_3	Macs+DRG_1	Macs+DRG_2	Macs+DRG_3	Macs+TGF_1	Macs+TGF_2	Macs+TGF_3
ENSMUSG00000022635	Zcrb1	6158.707096	6020.234629	6343.113492	5979.596134	5948.041397	6203.858009	7016.264316	6769.729775	5238.110201
ENSMUSG00000036167	Pphln1	6187.933758	6590.027391	5758.08409	6743.590194	7370.195278	7098.191615	6209.874898	6712.914741	6256.189755
ENSMUSG00000036158	Prickle1	6.494813705	2.302192975	2.324620141	22.17488426	8.595435545	13.95319891	2.254583649	2.185193601	4.544998006
ENSMUSG00000022449	Adamts20	3.247406853	1.151096487	1.549746761	0.692965133	0.781403231	2.657752173	0.751527883	2.185193601	0
ENSMUSG00000033356	Pus7l	776.1302378	719.4353046	664.8413604	919.2182492	989.2564909	889.6825398	707.1877379	878.4478275	670.3872058
ENSMUSG00000059883	Irak4	4075.4956	3726.09933	3933.257279	5523.278594	5288.53707	5724.79818	4103.342241	4005.45987	3876.883299
ENSMUSG00000022451	Twf1	20513.86909	21957.1655	20216.44649	26198.23983	24683.74667	26019.39377	19275.93867	20652.26472	19279.88154
ENSMUSG00000063296	Tmem117	0	19.56864029	4.649240282	7.969099032	1.562806463	0.664438043	1.503055766	0	4.544998006
ENSMUSG00000043329	Gm8849	4.871110279	5.755482437	2.324620141	2.0788954	1.562806463	5.979942388	3.757639415	13.1111616	2.272499003
ENSMUSG00000097643	A130051J06Rik	71.44295076	55.2526314	74.38784452	74.84023439	39.07016157	63.1216141	56.36459123	67.74100162	97.71745712
ENSMUSG00000064210	Ano6	15995.10245	13518.47715	13158.12487	13064.12517	12752.50074	12349.24547	12619.65621	12213.04703	13789.52395
ENSMUSG00000078648	Gm17546	0	0	0	0	0.781403231	0	0	2.185193601	0
ENSMUSG00000092978	Gm25070	0	0	0	0	0	0	5.260695181	0	0
ENSMUSG00000078925	D030018L15Rik	0	0	0	0	0	0	5.260695181	0	0
ENSMUSG00000097536	2610037D02Rik	261.4162516	224.4638151	351.7925147	472.6022208	322.7195345	346.8366585	332.9268522	214.1489729	318.1498604
ENSMUSG00000097619	4833422M21Rik	0	0	0	3.118343099	0	0	6.763750947	0	0
ENSMUSG00000033237	Arid2	4161.551882	4731.006563	4714.329646	6916.484994	7271.738471	6497.539624	4266.423792	4403.165105	5083.580269
ENSMUSG00000033228	Scaf11	19615.96109	16972.91771	18616.33296	27357.22401	28177.40052	25758.93406	19293.97534	17348.252	19618.48389
ENSMUSG00000023169	Slc38a1	12478.16083	11085.05917	10945.0865	13029.47692	13852.71648	12676.81343	10206.50018	10165.52063	10737.55779
ENSMUSG00000022462	Slc38a2	15139.41075	14943.5346	14069.37597	10339.73275	10798.99266	9326.716812	11555.49273	11435.11811	12007.88473
ENSMUSG00000102385	RP23-18P10.1	0	0	3.099493522	0	0	0	0	0	0
ENSMUSG00000022464	Slc38a4	0	0	0	1.732412833	2.344209694	0	0	0	0
ENSMUSG00000048218	Amigo2	4.871110279	0	3.099493522	6.236686199	7.814032313	0.664438043	6.763750947	2.185193601	4.544998006
ENSMUSG00000044250	Pced1b	761.516907	689.506796	653.9931331	798.2958334	838.4456672	778.0569485	658.3384255	603.1134338	686.2946988
ENSMUSG00000022466	Rpap3	2180.633702	2115.715344	2014.670789	2052.909207	1828.483561	2178.692343	2162.897247	2117.452599	2224.776524
ENSMUSG00000022468	Endou	0	0	0	2.0788954	4.688419388	0	0	0	0
ENSMUSG00000022469	Rapgef3	157.4992324	235.9747799	172.7967638	161.460876	91.42417806	104.9812108	150.3055766	148.5931648	177.2549222
ENSMUSG00000086601	Rapgef3os1	0	0	0	0	0	0	6.012223064	0	2.272499003
ENSMUSG00000087397	Rapgef3os2	6.494813705	3.453289462	7.748733804	4.504273366	0	0	0	4.370387201	0
ENSMUSG00000081534	Slc48a1	21234.79341	23806.97755	18752.71068	11728.78136	10031.65468	9989.161541	18620.60636	21736.12075	18739.02678
ENSMUSG00000022475	Hdac7	862.1865194	736.701752	984.8640665	530.4648095	521.9773585	530.8859965	585.4402209	550.6687874	704.4746909
ENSMUSG00000022479	Vdr	34.09777195	36.8350876	25.57082155	145.8691605	135.9641623	156.1429401	51.85542393	61.18542082	43.17748105
ENSMUSG00000052369	Tmem106c	2354.369968	2370.107668	2034.817497	2474.924973	2305.139532	2249.787214	2392.86478	2571.972868	2349.763969
ENSMUSG00000022483	Col2a1	0	0	0	3.118343099	0	0	1.503055766	0	0
ENSMUSG00000033075	Senp1	3458.488298	3461.347138	3840.272473	4375.035368	4794.690227	4132.804628	3738.09969	3474.457825	3920.06078
ENSMUSG00000033065	Pfkm	1290.844224	1436.568416	1318.834493	1334.650847	1193.202734	1140.84012	1244.530174	1245.560352	1261.236947
ENSMUSG00000097150	Gm26513	30.8503651	31.07960516	45.71752944	39.15253003	56.26103266	25.91308368	20.29125284	28.40751681	15.90749302
ENSMUSG00000048175	Asb8	2127.051489	2402.338369	2213.038374	2355.73497	2259.818145	2667.054305	2406.392281	2482.37993	2192.961538
ENSMUSG00000029875	Ccdc184	0	0	0	3.811308233	3.907016157	0.664438043	0	0	0
ENSMUSG00000022987	Zfp641	0	0	0	1.385930266	0	0.664438043	0	0	0
ENSMUSG00000099353	1700031M16Rik	0	0	0	0	0	1.328876086	0	0	0
ENSMUSG00000022992	Kansl2	1805.55821	1512.540784	1480.78303	1887.983505	1871.460739	1716.907903	1580.463138	1577.70978	1636.199282
ENSMUSG00000065336	Snora34	11.36592398	4.60438595	4.649240282	6.929651332	18.75367755	9.302132604	17.28514131	19.66674241	9.089996011
ENSMUSG00000065939	Snora2b	1.623703426	2.302192975	6.973860424	23.21433196	24.22350017	21.26201738	28.55805956	10.925968	29.54248704
ENSMUSG00000011960	Ccnt1	4838.636211	5220.222571	4648.465409	5092.254281	5113.502746	4828.47126	4344.582692	4232.720004	4422.283059
ENSMUSG00000091050	9330020H09Rik	87.67998502	64.4614033	110.8068934	126.8126194	135.182759	116.2766576	101.4562642	111.4448736	136.3499402
ENSMUSG00000022993	4930415O20Rik	3.247406853	0	0.77487338	1.732412833	1.562806463	3.322190216	6.012223064	0	2.272499003
ENSMUSG00000022994	Adcy6	9.742220558	9.208771899	10.84822733	68.25706562	78.92172636	51.16172932	13.52750189	17.48154881	27.26998803
ENSMUSG00000003352	Cacnb3	63.32443363	23.02192975	28.67031507	54.74424552	46.88419388	41.19515868	59.37070276	32.77790401	27.26998803
ENSMUSG00000003360	Ddx23	13801.47912	11667.514	12437.49263	12631.02197	12580.59202	13127.30242	11674.23414	11765.08235	12814.62188
ENSMUSG00000054855	Rnd1	318.2458716	192.2331134	173.5716372	76.57264722	103.1452265	47.83953911	181.1182198	190.1118433	149.9849342
ENSMUSG00000003354	Ccdc65	4.871110279	3.453289462	0	0	0	3.322190216	0	0	0
ENSMUSG00000003355	Fkbp11	155.8755289	299.2850867	234.7866343	176.0131438	141.4339849	186.7070901	214.9369745	227.2601345	152.2574332
ENSMUSG00000051853	Arf3	12950.65853	11604.20369	10060.95597	11580.83331	11630.4057	12462.86438	10921.95472	10775.18964	11296.59254
ENSMUSG00000022996	Wnt10b	0	3.453289462	2.324620141	3.118343099	2.344209694	0	0	0	0
ENSMUSG00000059213	Ddn	1.623703426	0	10.07335395	7.969099032	3.907016157	9.302132604	1.503055766	4.370387201	4.544998006
ENSMUSG00000097414	B130046B21Rik	40.59258566	28.77741219	7.748733804	31.52991356	15.62806463	7.308818475	22.54583649	30.59271041	9.089996011
ENSMUSG00000067713	Prkag1	3239.288336	3554.585953	3354.426864	3762.107708	3888.262479	3924.171083	3599.81856	3518.161697	3454.198484
ENSMUSG00000048154	Kmt2d	13515.70732	19006.9052	20007.23068	22098.31162	33018.97494	16630.21978	15228.96102	12982.23518	21211.50569
ENSMUSG00000023755	Rhebl1	225.6947763	174.9666661	184.4198645	143.7902651	137.5269687	116.9410956	217.1915582	174.8154881	293.1523714
ENSMUSG00000023000	Dhh	3.247406853	0	3.874366902	9.355029298	6.251225851	11.29544673	2.254583649	0	0
ENSMUSG00000022999	Lmbr1l	318.2458716	346.4800427	485.0707361	488.5404189	458.6836968	445.837927	395.3036665	255.6676513	522.6747706
ENSMUSG00000023004	Tuba1b	31348.84205	45813.6402	35646.50012	31284.95039	30623.97404	31970.10088	39963.99824	38354.51808	36969.01378
ENSMUSG00000072235	Tuba1a	6791.951432	8724.160278	7060.646242	4148.43577	3339.717411	4041.776616	6905.038189	7573.88102	6085.752329
ENSMUSG00000097587	4930578M01Rik	0	5.755482437	10.07335395	6.929651332	4.688419388	0.664438043	8.266806713	4.370387201	0
ENSMUSG00000064081	Gm8973	6.494813705	1.151096487	4.649240282	0.692965133	0.781403231	0.664438043	0.751527883	10.925968	0
ENSMUSG00000043091	Tuba1c	17855.86658	22585.66418	18392.39456	15711.25198	16415.71908	17788.33529	20758.70319	21128.63692	17200.54495
ENSMUSG00000023484	Prph	11.36592398	6.906578925	4.649240282	15.93819806	7.032629082	19.93314129	13.52750189	6.555580802	2.272499003
ENSMUSG00000032783	Troap	1464.580491	1160.305259	1669.077261	1864.769173	1625.318721	1661.095108	1635.324673	1647.635975	2190.689039
ENSMUSG00000098698	Mir6960	3.247406853	1.151096487	1.549746761	1.732412833	4.688419388	2.657752173	14.27902978	0	4.544998006
ENSMUSG00000001076	C1ql4	4.871110279	0	0	0	0	0	0	0	0
ENSMUSG00000038009	Dnajc22	1.623703426	6.906578925	3.874366902	0.692965133	4.688419388	0	0.751527883	0	0
ENSMUSG00000051934	Spats2	1031.051676	1164.909645	1044.529317	1602.135388	1788.631996	1807.271477	868.0147049	919.9665059	1015.807054
ENSMUSG00000037570	Mcrs1	1932.207077	2193.989905	2078.98528	2048.751416	1952.726675	1819.8958	1836.734146	2082.489501	2499.748903
ENSMUSG00000100599	1700120C14Rik	24.3555514	5.755482437	15.49746761	13.85930266	25.0049034	20.59757934	17.28514131	10.925968	38.63248305
ENSMUSG00000023007	Prpf40b	482.2399176	659.5782873	804.3185689	1060.583136	926.7442323	849.8162572	671.1143996	478.5573985	906.7271021
ENSMUSG00000023008	Fmnl3	8332.845984	8741.426726	8501.135856	10042.10423	9344.801243	8787.857559	7962.437921	8008.734546	8440.061296
ENSMUSG00000095635	Gm22951	21.10814454	17.26644731	27.89544169	34.30177409	67.20067789	23.25533151	12.02444613	13.1111616	24.99748903
ENSMUSG00000023010	Tmbim6	25508.38083	22937.89971	19667.83614	22442.3688	21086.1662	22092.56493	19998.15697	20645.70914	19968.44874
ENSMUSG00000023009	Nckap5l	774.5065344	1114.2614	732.2553445	4153.633008	4478.221919	3308.901455	697.4178755	797.5956642	949.9045831
ENSMUSG00000089968	Nckap5los	0	3.453289462	4.649240282	20.788954	35.94454864	7.308818475	10.52139036	2.185193601	9.089996011
ENSMUSG00000037525	Bcdin3d	306.8799476	318.853727	333.970427	367.2715206	364.1339058	401.9850161	359.2303281	395.5200417	327.2398564
ENSMUSG00000023011	Faim2	0	0	0	0	0	2.657752173	0	0	0
ENSMUSG00000096448	Gm5808	1.623703426	0	0	0.346482567	0	0	0	0	0
ENSMUSG00000023015	Racgap1	14608.45973	14647.7028	13633.89713	13598.40129	13898.03787	13461.51475	15038.07294	15420.91124	15650.70063
ENSMUSG00000023017	Asic1	0	1.151096487	0.77487338	0.692965133	0	0	2.254583649	0	4.544998006
ENSMUSG00000091604	Gm17349	37.34517881	74.82127168	34.86930212	54.05128039	31.25612925	37.20853042	39.07944992	30.59271041	36.35998404
ENSMUSG00000023018	Smarcd1	2078.340386	2673.99714	2304.473433	2589.957185	2423.912824	2484.998281	2068.956262	2303.194055	2363.398963
ENSMUSG00000089671	Gm16537	6.494813705	9.208771899	31.7698086	25.98619249	34.38174218	37.87296846	19.53972496	10.925968	43.17748105
ENSMUSG00000023019	Gpd1	27.60295825	27.6263157	16.27234099	73.10782155	25.0049034	69.10155649	1.503055766	13.1111616	9.089996011
ENSMUSG00000023020	Cox14	1500.301966	2020.174335	1569.893469	1464.581809	1500.294204	1477.710208	1599.251335	2056.267178	1497.576843
ENSMUSG00000023021	Cers5	4362.891107	4127.832004	4181.216761	3102.058419	3402.229669	3047.777304	4152.191554	4540.832302	4251.845634
ENSMUSG00000090406	Gm17058	0	0	2.324620141	1.0394477	2.344209694	0	0	2.185193601	0
ENSMUSG00000023022	Lima1	12497.64527	13900.64118	13159.67462	7024.934038	8404.773156	8304.811101	8949.945559	10689.96709	10562.57536
ENSMUSG00000065643	Gm25897	11.36592398	13.81315785	11.62310071	23.56081453	10.15824201	28.57083586	18.78819708	8.740774403	13.63499402
ENSMUSG00000092014	Gm4468	19.48444112	16.11535082	44.94265606	47.12162906	57.04243589	63.78605214	27.80653167	45.88906561	27.26998803
ENSMUSG00000090500	Gm17057	1.623703426	0	4.649240282	2.0788954	1.562806463	0	3.757639415	0	0
ENSMUSG00000037438	Gm9763	6.494813705	0	1.549746761	0.346482567	0.781403231	0	0	0	0
ENSMUSG00000045350	Fam186a	4.871110279	2.302192975	1.549746761	11.4339247	10.15824201	0	2.254583649	6.555580802	0
ENSMUSG00000023025	Larp4	11128.86328	11449.95676	10270.94666	11924.19753	12942.38172	12287.45273	10653.65927	10779.56003	9894.460658
ENSMUSG00000100084	2310068J16Rik	40.59258566	80.57675412	59.66525029	83.50229855	57.04243589	66.44380431	32.31569897	17.48154881	24.99748903
ENSMUSG00000023026	Dip2b	6778.961805	7005.573223	7372.920215	10194.55656	12125.03394	9232.36661	6629.978984	5707.725685	7728.769108
ENSMUSG00000023027	Atf1	6983.548437	6477.219935	6228.432232	5880.155638	6051.186623	7215.132711	6869.716379	6824.359615	6535.707132
ENSMUSG00000054619	Mettl7a1	2844.728403	2768.387052	2858.5079	1734.838211	1533.11314	1800.627097	2922.691937	2829.825713	2511.111398
ENSMUSG00000058057	Mettl7a3	0	1.151096487	0	0	0	0.664438043	0	0	0
ENSMUSG00000023030	Slc11a2	2942.150609	3140.191218	2830.612459	2460.372705	2337.177065	1949.461219	2649.135788	2718.380839	3076.96365
ENSMUSG00000087444	Gm5475	3.247406853	9.208771899	9.298480565	5.890203632	3.907016157	6.644380431	1.503055766	0	6.817497008
ENSMUSG00000084688	n-R5s43	0	0	0	0	0	2.657752173	0	0	0
ENSMUSG00000097827	5330439K02Rik	27.60295825	26.47521921	44.94265606	54.05128039	17.19087109	41.19515868	39.07944992	24.03712961	72.71996809
ENSMUSG00000037353	Letmd1	2407.952181	2426.511396	2289.750839	1975.643595	1717.524302	1924.212573	2155.381969	1964.489047	2313.403985
ENSMUSG00000044636	Csrnp2	589.4043438	715.9820152	723.7317373	597.3359448	486.8142131	512.9461693	512.5420162	526.6316578	729.4721799
ENSMUSG00000009733	Tfcp2	563.4250889	616.9877173	569.5319346	651.3872252	575.1127783	520.9194258	566.6520238	535.3724322	584.0322437
ENSMUSG00000009739	Pou6f1	712.8058042	641.1607435	853.9104652	892.192609	662.6299402	787.3590811	641.0532842	480.7425921	918.0895971
ENSMUSG00000093511	Gm20680	8.118517132	3.453289462	10.84822733	2.771860533	8.595435545	0.664438043	3.006111532	6.555580802	11.36249501
ENSMUSG00000097093	C330013E15Rik	25.97925482	48.34605247	45.71752944	44.00328596	38.28875833	29.89971194	39.07944992	41.51867841	34.08748504
ENSMUSG00000000346	Dazap2	15561.57364	15250.87736	12996.95121	13413.03312	12186.7648	14504.01804	15848.22	15785.83857	13737.25647
ENSMUSG00000053559	Smagp	1503.549373	1433.115127	1194.854753	2147.152465	2209.026935	2268.391479	1866.795261	1925.155562	1495.304344
ENSMUSG00000098112	Bin2	9878.611646	9518.416855	9186.123925	18366.69437	19595.24883	17364.42382	10055.44308	10526.07757	10805.73276
ENSMUSG00000023031	Cela1	189.9733009	203.7440783	224.7132803	475.7205639	435.2415998	407.3005205	244.246562	290.6307489	281.7898763
ENSMUSG00000037280	Galnt6	9937.064969	10693.68637	10112.09761	8619.100327	8994.732596	9443.657907	8493.768134	9372.295353	9678.573253
ENSMUSG00000090062	Galnt6os	69.81924733	36.8350876	54.24113663	29.79750073	31.25612925	35.87965433	54.86153546	56.81503362	49.99497806
ENSMUSG00000023032	Slc4a8	11.36592398	1.151096487	6.198987043	9.355029298	6.251225851	13.95319891	8.266806713	6.555580802	11.36249501
ENSMUSG00000023033	Scn8a	0	0	0	4.850755932	0	1.328876086	0	0	4.544998006
ENSMUSG00000095440	Fignl2	136.3910878	94.38991197	171.2470171	123.3477937	84.39154898	102.3234586	130.0143238	98.33371203	159.0749302
ENSMUSG00000000530	Acvrl1	2974.624677	2659.032886	2856.18328	1439.981547	1446.377381	1762.754128	2204.982809	2744.603162	2156.601554
ENSMUSG00000087690	Gm16031	0	0	2.324620141	0.346482567	0	0	0	0	4.544998006
ENSMUSG00000000532	Acvr1b	3390.292754	3628.256128	3311.808828	2365.09	2434.852469	2174.041277	2580.74675	2624.417514	2881.528735
ENSMUSG00000097915	A330009N23Rik	0	0	0.77487338	6.236686199	0.781403231	0.664438043	7.51527883	6.555580802	0
ENSMUSG00000000531	Grasp	21.10814454	51.79934193	17.04721437	43.65680339	42.19577449	43.1884728	24.80042014	24.03712961	27.26998803
ENSMUSG00000023034	Nr4a1	178.6073769	160.0024118	237.8861278	493.3911748	324.282341	502.9795987	167.5907179	109.25968	286.3348743
ENSMUSG00000037204	Atg101	2403.081071	2924.936175	2061.163192	2117.354964	2080.876805	2298.955629	2480.793542	2576.343255	2354.308967
ENSMUSG00000075408	6030408B16Rik	16.23703426	4.60438595	8.523607184	0	5.469822619	7.973256518	3.006111532	6.555580802	11.36249501
ENSMUSG00000037185	Krt80	155.8755289	187.6287275	151.8751826	141.7113697	120.3360976	134.2164847	157.8208554	142.037584	147.7124352
ENSMUSG00000023039	Krt7	0	0	0.77487338	1.385930266	2.344209694	3.986628259	0	0	0
ENSMUSG00000047641	Krt83	0	0	0	1.0394477	8.595435545	2.657752173	0	0	0
ENSMUSG00000095241	Gm5478	3.247406853	0	0	0	0	0	0.751527883	2.185193601	0
ENSMUSG00000056605	Krt72	0	0	0	0.692965133	0	0	0	0	0
ENSMUSG00000075402	Krt76	0	0	0	1.0394477	0.781403231	0	0	0	0
ENSMUSG00000050463	Krt78	4.871110279	0	0	0.346482567	0	2.657752173	0.751527883	0	0
ENSMUSG00000049382	Krt8	0	0	6.973860424	0	0	0	0	0	0
ENSMUSG00000023043	Krt18	0	18.4175438	0	0	0	0	0	0	0
ENSMUSG00000058655	Eif4b	33613.90833	29552.10012	26165.92431	28193.28644	29687.07156	29798.71736	27148.94477	26449.58334	27694.94535
ENSMUSG00000037003	Tenc1	321.4932784	415.545832	304.5252385	332.2767814	317.2497119	308.299252	316.3932388	343.0753953	279.5173773
ENSMUSG00000036966	Spryd3	3924.491182	3521.204155	3132.038204	3723.648143	3845.285301	3729.490736	3455.525206	3913.681739	3551.915941
ENSMUSG00000023046	Igfbp6	32.47406853	13.81315785	9.298480565	70.68244359	143.7781946	165.4450727	13.52750189	37.14829121	11.36249501
ENSMUSG00000023045	Soat2	79.56146789	98.99429792	86.78581861	168.7370099	235.2023726	179.3982717	47.34625663	45.88906561	79.5374651
ENSMUSG00000023044	Csad	329.6117956	486.9138142	391.3110571	701.9736799	636.0622303	621.9140084	441.8983952	463.2610433	549.9447587
ENSMUSG00000046897	Zfp740	3443.874967	3330.122138	3727.915833	4517.439703	4300.061982	4282.967626	3357.075054	2716.195646	4133.675686
ENSMUSG00000001281	Itgb7	5062.707283	3934.447794	3394.72028	80.38395545	64.8564682	234.5466292	2666.420929	2392.786993	2399.758947
ENSMUSG00000001288	Rarg	930.3820633	755.1192958	870.1828062	846.4569102	767.3379732	918.9178137	831.9413665	747.3362114	899.9096051
ENSMUSG00000045665	Mfsd5	3117.510579	3430.267533	2985.587135	3167.543624	3156.869055	3217.873443	3435.233953	3511.606116	3613.273414
ENSMUSG00000058290	Espl1	4030.031904	4267.114679	4238.557391	5259.258878	5465.1342	4324.162785	4435.517566	4302.6462	5678.975008
ENSMUSG00000001289	Pfdn5	11385.40843	10895.12825	12653.6823	13248.4539	11934.37155	12884.78253	15546.85732	16935.2504	12619.18696
ENSMUSG00000001285	Myg1	1872.130051	1492.972144	1566.019102	1448.643611	1526.861914	1429.870669	1863.037622	2172.082439	1590.749302
ENSMUSG00000036678	Aaas	2948.645422	2804.071043	2846.109926	3120.768477	3039.65857	3096.945719	2950.498469	3030.863524	3172.408608
ENSMUSG00000060284	Sp7	0	2.302192975	0.77487338	0	3.125612925	1.993314129	0	2.185193601	0
ENSMUSG00000001280	Sp1	10555.69597	10331.09097	9555.738527	10088.53289	10957.61751	10132.68016	10106.54697	9592.999907	10162.61554
ENSMUSG00000023047	Amhr2	0	0	0	0	1.562806463	1.328876086	0.751527883	0	0
ENSMUSG00000097234	Gm26518	47.08739936	92.08771899	74.38784452	39.15253003	51.57261327	32.55746411	51.85542393	67.74100162	95.44495812
ENSMUSG00000023048	Prr13	14226.88942	16192.47429	14198.77982	7779.91955	7049.03855	8586.532832	12896.21847	11974.86093	12448.74954
ENSMUSG00000056851	Pcbp2	28400.19663	21344.78217	21451.59466	24005.00518	24411.03695	24530.38812	24244.28951	25960.09998	22679.54005
ENSMUSG00000099112	Gm27406	9.742220558	1.151096487	2.324620141	7.969099032	15.62806463	8.637694561	14.27902978	0	13.63499402
ENSMUSG00000023050	Map3k12	1626.950833	1550.526969	2025.519016	861.3556606	692.323263	850.4806952	1418.133115	1326.412516	1967.984136
ENSMUSG00000071586	Gm10337	24.3555514	8.057675412	58.11550353	39.84549516	63.29366174	54.48391954	15.03055766	30.59271041	36.35998404
ENSMUSG00000023051	Tarbp2	1825.042651	1209.802408	1736.491245	1227.241251	1238.524122	1111.604846	1566.935636	1394.153517	1683.921761
ENSMUSG00000023052	Npff	1.623703426	1.151096487	8.523607184	18.7100586	19.53508078	6.644380431	3.006111532	6.555580802	11.36249501
ENSMUSG00000099083	Atf7	2656.378806	2272.264466	2506.715386	2935.053822	2970.895085	2728.182605	2643.875093	2075.933921	2817.898763
ENSMUSG00000065111	Gm25141	0	0	0.77487338	0	0.781403231	1.328876086	0.751527883	0	2.272499003
ENSMUSG00000036305	Rpl39-ps	284.1480996	79.42565763	144.1264488	157.6495678	223.4813242	193.3514706	271.3015658	205.4081985	113.6249501
ENSMUSG00000062683	Atp5g2	2411.199588	2240.033765	1814.753457	2046.672521	2105.881708	2079.026637	2567.970776	2646.26945	2224.776524
ENSMUSG00000023055	Calcoco1	3627.353455	3317.460077	3186.27934	2676.231344	2052.746289	2416.561163	2855.054428	2554.491319	3242.856077
ENSMUSG00000022484	Hoxc10	0	0	1.549746761	0.346482567	7.032629082	0.664438043	0	0	0
ENSMUSG00000022485	Hoxc5	0	1.151096487	6.198987043	0.692965133	4.688419388	1.328876086	0	0	0
ENSMUSG00000036139	Hoxc9	0	0	0	0	1.562806463	1.328876086	0	0	0
ENSMUSG00000001657	Hoxc8	0	0	0	10.04799443	15.62806463	15.94651304	0	0	0
ENSMUSG00000001661	Hoxc6	0	0	0.77487338	8.662064165	12.5024517	1.328876086	2.254583649	0	0
ENSMUSG00000075394	Hoxc4	0	0	0	17.6706109	3.125612925	4.651066302	0	0	0
ENSMUSG00000097003	D930007P13Rik	1.623703426	10.35986839	2.324620141	0	1.562806463	0	4.509167298	4.370387201	6.817497008
ENSMUSG00000036061	Smug1	402.6784497	343.0267533	426.9552326	278.9184661	300.0588408	304.3126238	320.1508782	426.1127521	536.3097646
ENSMUSG00000009575	Cbx5	12970.14297	11932.26619	12075.62676	15835.63922	17112.73077	15408.31822	13516.22898	11717.00809	13341.84165
ENSMUSG00000046434	Hnrnpa1	32313.32189	22867.68282	24658.79558	36140.90356	36724.38907	41270.24017	31157.5945	30946.71177	26383.71342
ENSMUSG00000058794	Nfe2	6.494813705	17.26644731	8.523607184	69.64299589	60.94945204	81.06144126	11.27291825	6.555580802	6.817497008
ENSMUSG00000060992	Copz1	8699.802958	8111.776947	6980.834284	8416.408025	8475.099447	8559.95531	7802.362482	8452.328847	7172.006853
ENSMUSG00000065560	Mir148b	0	1.151096487	6.198987043	6.583168765	3.907016157	2.657752173	0	2.185193601	6.817497008
ENSMUSG00000063234	Gpr84	587.7806403	753.9681993	509.8666843	2635.346402	2700.529567	2310.915514	1148.334605	1564.598618	1038.532044
ENSMUSG00000000552	Zfp385a	2662.873619	3157.457665	2794.19341	5938.364709	5387.77528	5668.320946	3472.05882	3218.790174	3345.118532
ENSMUSG00000000555	Itga5	14822.78858	18233.36836	13899.6787	11978.59529	11660.88042	10813.72915	12478.36897	13908.75727	14255.38624
ENSMUSG00000022487	Gtsf1	40.59258566	27.6263157	46.49240282	7.276133899	0	0	21.04278073	34.96309761	20.45249102
ENSMUSG00000022488	Nckap1l	55246.50908	49738.87922	47566.37733	42601.41749	40474.34317	38464.31832	45717.69571	45602.80525	47640.66909
ENSMUSG00000022489	Pde1b	975.8457592	1166.060742	2867.031507	2517.195846	2201.994306	1616.577759	1373.041442	944.0036355	2833.806256
ENSMUSG00000022490	Ppp1r1a	56.82961992	97.84320143	20.92158127	18.36357603	10.93964524	16.61095108	30.06111532	54.62984002	36.35998404
ENSMUSG00000022534	Mefv	58.45332335	43.74166652	72.06322438	104.9842177	96.89400068	87.7058217	119.4929334	34.96309761	77.26496609
ENSMUSG00000022529	Zfp263	4812.656956	5572.458096	5897.561298	5242.281233	4959.566309	4544.756215	5203.579062	5047.797217	5958.492385
ENSMUSG00000054939	Zfp174	172.1125632	176.1177626	204.5665724	214.8191913	185.1925658	201.3247271	183.3728035	152.963552	211.3424073
ENSMUSG00000039789	Zfp597	938.5005804	1276.566005	1142.163363	1453.494367	1536.238753	1401.299833	1214.469059	1162.522996	1118.069509
ENSMUSG00000097590	Gm26675	3.247406853	2.302192975	6.198987043	11.4339247	7.032629082	7.308818475	6.763750947	2.185193601	9.089996011
ENSMUSG00000005982	Naa60	3562.405317	3667.393409	3373.798698	6399.879488	5735.499718	5064.346765	4073.281126	3852.496318	4060.955718
ENSMUSG00000093575	Gm20695	0	1.151096487	6.198987043	1.0394477	7.032629082	3.322190216	0	2.185193601	0
ENSMUSG00000005983	1700037C18Rik	123.4014604	179.571052	124.7546142	125.7731717	135.182759	164.1161967	178.1121083	192.2970369	154.5299322
ENSMUSG00000014232	Cluap1	834.5835612	699.8666644	739.2292049	981.2386286	1042.391911	953.4685919	780.0859426	826.003181	759.0146669
ENSMUSG00000103481	RP23-312H15.11	1.623703426	0	5.424113663	1.385930266	3.907016157	0	1.503055766	4.370387201	2.272499003
ENSMUSG00000083579	Gm15538	4.871110279	21.87083326	18.59696113	36.03418693	28.91191956	30.56414998	9.769862479	4.370387201	6.817497008
ENSMUSG00000080485	Gm23493	1.623703426	0	5.424113663	8.662064165	8.595435545	5.979942388	5.260695181	2.185193601	6.817497008
ENSMUSG00000081809	Gm15539	0	1.151096487	2.324620141	16.6311632	14.8466614	5.979942388	6.012223064	10.925968	13.63499402
ENSMUSG00000085048	Gm15537	64.94813705	103.5986839	64.31449057	175.3201787	134.4013558	111.6255912	85.67417867	56.81503362	65.90247108
ENSMUSG00000049871	Nlrc3	1386.642726	1492.972144	1621.809985	1638.86254	1427.623704	1384.024444	1410.617836	1492.487229	1988.436627
ENSMUSG00000039738	Slx4	3947.223029	3856.173233	4420.652635	4217.039318	4363.355644	3998.588144	3825.276925	3408.902017	4433.645554
ENSMUSG00000084790	Gm15879	35.72147538	47.19495598	62.76474381	78.65154262	78.14032313	41.85959672	34.57028262	28.40751681	81.8099641
ENSMUSG00000005980	Dnase1	1.623703426	0	1.549746761	1.385930266	0.781403231	0	3.006111532	4.370387201	0
